-------------------- OFFSET 0 --------------------
id=0x81FD flags=0x0000 extra=0x0000 sprite=195
id=0x82FD flags=0x0000 extra=0x0000 sprite=196
id=0xA0FD flags=0x0000 extra=0x0000 sprite=197
id=0xA1FD flags=0x0000 extra=0x0000 sprite=198
id=0xA2FD flags=0x0000 extra=0x0000 sprite=199
Found 1229 objects.

-------------------- OFFSET 10 --------------------
id=0x0000 flags=0x0000 extra=0x0040 sprite=1
id=0x0001 flags=0x00F0 extra=0x0088 sprite=140
id=0x0090 flags=0x0094 extra=0x0089 sprite=141
id=0x0091 flags=0x0095 extra=0x008A sprite=142
id=0x0092 flags=0x0096 extra=0x008B sprite=143
id=0x0093 flags=0x0097 extra=0x000A sprite=193
id=0x0000 flags=0x002B extra=0x010A sprite=193
id=0x0000 flags=0x0026 extra=0x020A sprite=193
id=0x0000 flags=0x0059 extra=0x030A sprite=193
id=0x0000 flags=0x0024 extra=0x040A sprite=193
id=0x0000 flags=0x0000 extra=0x050A sprite=193
id=0x00F0 flags=0x005A extra=0x005E sprite=98
id=0x0066 flags=0x005B extra=0x005F sprite=99
id=0x0067 flags=0x005C extra=0x0060 sprite=100
id=0x0068 flags=0x005D extra=0x0061 sprite=101
id=0x0069 flags=0x060A extra=0x00C1 sprite=0
id=0x0000 flags=0x070A extra=0x00C1 sprite=0
id=0x0026 flags=0x0055 extra=0x090A sprite=193
id=0x00C1 flags=0x0400 extra=0x0026 sprite=86
id=0x0B0A flags=0x00C1 extra=0x0400 sprite=38
id=0x0026 flags=0x004F extra=0x0D0A sprite=193
id=0x00C1 flags=0x0400 extra=0x0026 sprite=76
id=0x0F0A flags=0x00C1 extra=0x0400 sprite=38
id=0x0026 flags=0x0050 extra=0x110A sprite=193
id=0x00C1 flags=0x0400 extra=0x0026 sprite=82
id=0x130A flags=0x00C1 extra=0x0400 sprite=38
id=0x0059 flags=0x0055 extra=0x150A sprite=193
id=0x00C1 flags=0x0400 extra=0x0059 sprite=86
id=0x170A flags=0x00C1 extra=0x0400 sprite=89
id=0x0059 flags=0x004F extra=0x190A sprite=193
id=0x00C1 flags=0x0400 extra=0x0059 sprite=76
id=0x1B0A flags=0x00C1 extra=0x0400 sprite=89
id=0x0059 flags=0x0050 extra=0x1D0A sprite=193
id=0x00C1 flags=0x0400 extra=0x0059 sprite=82
id=0x1F0A flags=0x00C1 extra=0x0400 sprite=89
id=0x0053 flags=0x200A extra=0x00C1 sprite=0
id=0x0000 flags=0x210A extra=0x00C1 sprite=0
id=0x0000 flags=0x220A extra=0x00C1 sprite=0
id=0x0000 flags=0x230A extra=0x00C1 sprite=0
id=0x0000 flags=0x240A extra=0x00C1 sprite=0
id=0x0000 flags=0x250A extra=0x00C1 sprite=0
id=0x0000 flags=0x260A extra=0x00C1 sprite=0
id=0x0000 flags=0x270A extra=0x00C1 sprite=0
id=0x0000 flags=0x280A extra=0x00C1 sprite=0
id=0x0000 flags=0x290A extra=0x00C1 sprite=0
id=0x0000 flags=0x2A0A extra=0x00C1 sprite=0
id=0x0000 flags=0x2B0A extra=0x00C1 sprite=0
id=0x0000 flags=0x2C0A extra=0x00C1 sprite=0
id=0x0000 flags=0x2D0A extra=0x00C1 sprite=0
id=0x0000 flags=0x2E0A extra=0x00C1 sprite=0
id=0x0000 flags=0x2F0A extra=0x00C1 sprite=0
id=0x0000 flags=0x300A extra=0x00C1 sprite=0
id=0x0000 flags=0x310A extra=0x00C1 sprite=0
id=0x0000 flags=0x320A extra=0x00C1 sprite=0
id=0x0000 flags=0x330A extra=0x00C1 sprite=0
id=0x0000 flags=0x340A extra=0x00C1 sprite=0
id=0x0000 flags=0x350A extra=0x00C1 sprite=0
id=0x0000 flags=0x360A extra=0x00C1 sprite=0
id=0x0000 flags=0x370A extra=0x00C1 sprite=0
id=0x0000 flags=0x380A extra=0x00C1 sprite=0
id=0x0000 flags=0x390A extra=0x00C1 sprite=0
id=0x0000 flags=0x3A0A extra=0x00C1 sprite=0
id=0x0000 flags=0x3B0A extra=0x00C1 sprite=0
id=0x0000 flags=0x3C0A extra=0x00C1 sprite=0
id=0x0000 flags=0x3D0A extra=0x00C1 sprite=0
id=0x0000 flags=0x3E0A extra=0x00C1 sprite=0
id=0x0000 flags=0x3F0A extra=0x00C1 sprite=0
id=0x0000 flags=0x400A extra=0x00C1 sprite=0
id=0x0000 flags=0x410A extra=0x00C1 sprite=0
id=0x0000 flags=0x420A extra=0x00C1 sprite=0
id=0x0000 flags=0x430A extra=0x00C1 sprite=0
id=0x0000 flags=0x440A extra=0x00C1 sprite=0
id=0x0000 flags=0x450A extra=0x00C1 sprite=0
id=0x0000 flags=0x460A extra=0x00C1 sprite=0
id=0x0000 flags=0x470A extra=0x00C1 sprite=0
id=0x0000 flags=0x480A extra=0x00C1 sprite=0
id=0x0000 flags=0x490A extra=0x00C1 sprite=0
id=0x0000 flags=0x4A0A extra=0x00C1 sprite=0
id=0x0000 flags=0x4B0A extra=0x00C1 sprite=0
id=0x0000 flags=0x4C0A extra=0x00C1 sprite=0
id=0x0000 flags=0x4D0A extra=0x00C1 sprite=0
id=0x0000 flags=0x4E0A extra=0x00C1 sprite=0
id=0x0000 flags=0x4F0A extra=0x00C1 sprite=0
id=0x0000 flags=0x500A extra=0x00C1 sprite=0
id=0x0000 flags=0x510A extra=0x00C1 sprite=0
id=0x0000 flags=0x520A extra=0x00C1 sprite=0
id=0x0000 flags=0x530A extra=0x00C1 sprite=0
id=0x0000 flags=0x540A extra=0x00C1 sprite=0
id=0x0000 flags=0x550A extra=0x00C1 sprite=0
id=0x0000 flags=0x560A extra=0x00C1 sprite=0
id=0x0000 flags=0x570A extra=0x00C1 sprite=0
id=0x0000 flags=0x580A extra=0x00C1 sprite=0
id=0x0000 flags=0x590A extra=0x00C1 sprite=0
id=0x0000 flags=0x5A0A extra=0x00C1 sprite=0
id=0x0000 flags=0x5B0A extra=0x00C1 sprite=0
id=0x0000 flags=0x5C0A extra=0x00C1 sprite=0
id=0x0000 flags=0x5D0A extra=0x00C1 sprite=0
id=0x0000 flags=0x5E0A extra=0x00C1 sprite=0
id=0x0000 flags=0x5F0A extra=0x00C1 sprite=0
id=0x0000 flags=0x600A extra=0x00C1 sprite=0
id=0x0000 flags=0x610A extra=0x00C1 sprite=0
id=0x0000 flags=0x620A extra=0x00C1 sprite=0
id=0x0000 flags=0x630A extra=0x00C1 sprite=0
id=0x0000 flags=0x640A extra=0x00C1 sprite=0
id=0x0000 flags=0x650A extra=0x00C1 sprite=0
id=0x0000 flags=0x660A extra=0x00C1 sprite=0
id=0x0000 flags=0x670A extra=0x00C1 sprite=0
id=0x0000 flags=0x680A extra=0x00C1 sprite=0
id=0x0000 flags=0x690A extra=0x00C1 sprite=0
id=0x0000 flags=0x6A0A extra=0x00C1 sprite=0
id=0x0000 flags=0x6B0A extra=0x00C1 sprite=0
id=0x0000 flags=0x6C0A extra=0x00C1 sprite=0
id=0x0000 flags=0x6D0A extra=0x00C1 sprite=0
id=0x0000 flags=0x6E0A extra=0x00C1 sprite=0
id=0x0000 flags=0x6F0A extra=0x00C1 sprite=0
id=0x0000 flags=0x700A extra=0x00C1 sprite=0
id=0x0000 flags=0x710A extra=0x00C1 sprite=0
id=0x0000 flags=0x720A extra=0x00C1 sprite=0
id=0x0000 flags=0x730A extra=0x00C1 sprite=0
id=0x0000 flags=0x740A extra=0x00C1 sprite=0
id=0x0000 flags=0x750A extra=0x00C1 sprite=0
id=0x0000 flags=0x760A extra=0x00C1 sprite=0
id=0x0000 flags=0x770A extra=0x00C1 sprite=0
id=0x0000 flags=0x780A extra=0x00C1 sprite=0
id=0x0000 flags=0x790A extra=0x00C1 sprite=0
id=0x0000 flags=0x7A0A extra=0x00C1 sprite=0
id=0x0000 flags=0x7B0A extra=0x00C1 sprite=0
id=0x0000 flags=0x7C0A extra=0x00C1 sprite=0
id=0x0000 flags=0x7D0A extra=0x00C1 sprite=0
id=0x0000 flags=0x7E0A extra=0x00C1 sprite=0
id=0x0000 flags=0x7F0A extra=0x00C1 sprite=0
id=0x0000 flags=0x800A extra=0x00C1 sprite=0
id=0x0000 flags=0x810A extra=0x00C1 sprite=0
id=0x0000 flags=0x820A extra=0x00C1 sprite=0
id=0x0000 flags=0x830A extra=0x00C1 sprite=0
id=0x0000 flags=0x840A extra=0x00C1 sprite=0
id=0x0000 flags=0x850A extra=0x00C1 sprite=0
id=0x0000 flags=0x860A extra=0x00C1 sprite=0
id=0x0000 flags=0x870A extra=0x00C1 sprite=0
id=0x0000 flags=0x880A extra=0x00C1 sprite=0
id=0x0000 flags=0x890A extra=0x00C1 sprite=0
id=0x0000 flags=0x8A0A extra=0x00C1 sprite=0
id=0x0000 flags=0x8B0A extra=0x00C1 sprite=0
id=0x0000 flags=0x8C0A extra=0x00C1 sprite=0
id=0x0000 flags=0x8D0A extra=0x00C1 sprite=0
id=0x0000 flags=0x8E0A extra=0x00C1 sprite=0
id=0x0000 flags=0x8F0A extra=0x00C1 sprite=0
id=0x0000 flags=0x900A extra=0x00C1 sprite=0
id=0x0000 flags=0x910A extra=0x00C1 sprite=0
id=0x0000 flags=0x920A extra=0x00C1 sprite=0
id=0x0000 flags=0x930A extra=0x00C1 sprite=0
id=0x0000 flags=0x940A extra=0x00C1 sprite=0
id=0x0000 flags=0x950A extra=0x00C1 sprite=0
id=0x0000 flags=0x960A extra=0x00C1 sprite=0
id=0x0000 flags=0x970A extra=0x00C1 sprite=0
id=0x0000 flags=0x980A extra=0x00C1 sprite=0
id=0x0000 flags=0x990A extra=0x00C1 sprite=0
id=0x0000 flags=0x9A0A extra=0x00C1 sprite=0
id=0x0000 flags=0x9B0A extra=0x00C1 sprite=0
id=0x0000 flags=0x9C0A extra=0x00C1 sprite=0
id=0x0000 flags=0x9D0A extra=0x00C1 sprite=0
id=0x0000 flags=0x9E0A extra=0x00C1 sprite=0
id=0x0000 flags=0x9F0A extra=0x00C1 sprite=0
id=0x0000 flags=0xA00A extra=0x00C1 sprite=0
id=0x0000 flags=0xA10A extra=0x00C1 sprite=0
id=0x0000 flags=0xA20A extra=0x00C1 sprite=0
id=0x0000 flags=0xA30A extra=0x00C1 sprite=0
id=0x0000 flags=0xA40A extra=0x00C1 sprite=0
id=0x0000 flags=0xA50A extra=0x00C1 sprite=0
id=0x005A flags=0x0055 extra=0x005E sprite=85
id=0x0062 flags=0x0055 extra=0x0066 sprite=85
id=0x005B flags=0x0055 extra=0x005F sprite=85
id=0x0063 flags=0x0055 extra=0x0067 sprite=85
id=0x005C flags=0x0055 extra=0x0060 sprite=85
id=0x0064 flags=0x0055 extra=0x0068 sprite=85
id=0x005D flags=0x0055 extra=0x0061 sprite=85
id=0x0065 flags=0x0055 extra=0x0069 sprite=85
id=0xA70A flags=0x00C1 extra=0x04F0 sprite=90
id=0x0054 flags=0x005E extra=0x0054 sprite=98
id=0x0054 flags=0x0066 extra=0x0054 sprite=91
id=0x0054 flags=0x005F extra=0x0054 sprite=99
id=0x0054 flags=0x0067 extra=0x0054 sprite=92
id=0x0054 flags=0x0060 extra=0x0054 sprite=100
id=0x0054 flags=0x0068 extra=0x0054 sprite=93
id=0x0054 flags=0x0061 extra=0x0054 sprite=101
id=0x00C1 flags=0x04F0 extra=0x005A sprite=86
id=0x005E flags=0x0056 extra=0x0062 sprite=86
id=0x0066 flags=0x0056 extra=0x005B sprite=86
id=0x005F flags=0x0056 extra=0x0063 sprite=86
id=0x0067 flags=0x0056 extra=0x005C sprite=86
id=0x0060 flags=0x0056 extra=0x0064 sprite=86
id=0x0068 flags=0x0056 extra=0x005D sprite=86
id=0x0061 flags=0x0056 extra=0x0065 sprite=86
id=0x0069 flags=0x0056 extra=0xA90A sprite=193
id=0x04F0 flags=0x005A extra=0x0057 sprite=94
id=0x0057 flags=0x0062 extra=0x0057 sprite=102
id=0x0057 flags=0x005B extra=0x0057 sprite=95
id=0x0057 flags=0x0063 extra=0x0057 sprite=103
id=0x0057 flags=0x005C extra=0x0057 sprite=96
id=0x0057 flags=0x0064 extra=0x0057 sprite=104
id=0x0057 flags=0x005D extra=0x0057 sprite=97
id=0x0057 flags=0x0065 extra=0x0057 sprite=105
id=0x005A flags=0x004F extra=0x005E sprite=79
id=0x0062 flags=0x004F extra=0x0066 sprite=79
id=0x005B flags=0x004F extra=0x005F sprite=79
id=0x0063 flags=0x004F extra=0x0067 sprite=79
id=0x005C flags=0x004F extra=0x0060 sprite=79
id=0x0064 flags=0x004F extra=0x0068 sprite=79
id=0x005D flags=0x004F extra=0x0061 sprite=79
id=0x0065 flags=0x004F extra=0x0069 sprite=79
id=0xAB0A flags=0x00C1 extra=0x04F0 sprite=90
id=0x004E flags=0x005E extra=0x004E sprite=98
id=0x004E flags=0x0066 extra=0x004E sprite=91
id=0x004E flags=0x005F extra=0x004E sprite=99
id=0x004E flags=0x0067 extra=0x004E sprite=92
id=0x004E flags=0x0060 extra=0x004E sprite=100
id=0x004E flags=0x0068 extra=0x004E sprite=93
id=0x004E flags=0x0061 extra=0x004E sprite=101
id=0x00C1 flags=0x04F0 extra=0x005A sprite=76
id=0x005E flags=0x004C extra=0x0062 sprite=76
id=0x0066 flags=0x004C extra=0x005B sprite=76
id=0x005F flags=0x004C extra=0x0063 sprite=76
id=0x0067 flags=0x004C extra=0x005C sprite=76
id=0x0060 flags=0x004C extra=0x0064 sprite=76
id=0x0068 flags=0x004C extra=0x005D sprite=76
id=0x0061 flags=0x004C extra=0x0065 sprite=76
id=0x0069 flags=0x004C extra=0xAD0A sprite=193
id=0x04F0 flags=0x005A extra=0x004D sprite=94
id=0x004D flags=0x0062 extra=0x004D sprite=102
id=0x004D flags=0x005B extra=0x004D sprite=95
id=0x004D flags=0x0063 extra=0x004D sprite=103
id=0x004D flags=0x005C extra=0x004D sprite=96
id=0x004D flags=0x0064 extra=0x004D sprite=104
id=0x004D flags=0x005D extra=0x004D sprite=97
id=0x004D flags=0x0065 extra=0x004D sprite=105
id=0x005A flags=0x0050 extra=0x005E sprite=80
id=0x0062 flags=0x0050 extra=0x0066 sprite=80
id=0x005B flags=0x0050 extra=0x005F sprite=80
id=0x0063 flags=0x0050 extra=0x0067 sprite=80
id=0x005C flags=0x0050 extra=0x0060 sprite=80
id=0x0064 flags=0x0050 extra=0x0068 sprite=80
id=0x005D flags=0x0050 extra=0x0061 sprite=80
id=0x0065 flags=0x0050 extra=0x0069 sprite=80
id=0xAF0A flags=0x00C1 extra=0x04F0 sprite=90
id=0x0051 flags=0x005E extra=0x0051 sprite=98
id=0x0051 flags=0x0066 extra=0x0051 sprite=91
id=0x0051 flags=0x005F extra=0x0051 sprite=99
id=0x0051 flags=0x0067 extra=0x0051 sprite=92
id=0x0051 flags=0x0060 extra=0x0051 sprite=100
id=0x0051 flags=0x0068 extra=0x0051 sprite=93
id=0x0051 flags=0x0061 extra=0x0051 sprite=101
id=0x00C1 flags=0x04F0 extra=0x005A sprite=82
id=0x005E flags=0x0052 extra=0x0062 sprite=82
id=0x0066 flags=0x0052 extra=0x005B sprite=82
id=0x005F flags=0x0052 extra=0x0063 sprite=82
id=0x0067 flags=0x0052 extra=0x005C sprite=82
id=0x0060 flags=0x0052 extra=0x0064 sprite=82
id=0x0068 flags=0x0052 extra=0x005D sprite=82
id=0x0061 flags=0x0052 extra=0x0065 sprite=82
id=0x0069 flags=0x0052 extra=0xB10A sprite=193
id=0x04F0 flags=0x005A extra=0x0053 sprite=94
id=0x0053 flags=0x0062 extra=0x0053 sprite=102
id=0x0053 flags=0x005B extra=0x0053 sprite=95
id=0x0053 flags=0x0063 extra=0x0053 sprite=103
id=0x0053 flags=0x005C extra=0x0053 sprite=96
id=0x0053 flags=0x0064 extra=0x0053 sprite=104
id=0x0053 flags=0x005D extra=0x0053 sprite=97
id=0x0053 flags=0x0065 extra=0x0053 sprite=105
id=0x0053 flags=0xB20A extra=0x00C1 sprite=160
id=0x0076 flags=0x0079 extra=0x007C sprite=119
id=0x007A flags=0x007D extra=0x0078 sprite=123
id=0x0024 flags=0x0055 extra=0xB40A sprite=193
id=0x00C1 flags=0x0400 extra=0x0024 sprite=86
id=0xB60A flags=0x00C1 extra=0x0400 sprite=36
id=0x0024 flags=0x004F extra=0xB80A sprite=193
id=0x00C1 flags=0x0400 extra=0x0024 sprite=76
id=0xBA0A flags=0x00C1 extra=0x0400 sprite=36
id=0x0024 flags=0x0050 extra=0xBC0A sprite=193
id=0x00C1 flags=0x0400 extra=0x0024 sprite=82
id=0xBE0A flags=0x00C1 extra=0x0400 sprite=36
id=0x0053 flags=0x000C extra=0x00C1 sprite=0
id=0x0028 flags=0x010C extra=0x00C1 sprite=0
id=0x002A flags=0x020C extra=0x00C1 sprite=0
id=0x001E flags=0x030C extra=0x00C1 sprite=0
id=0x0000 flags=0x040C extra=0x00C1 sprite=0
id=0x0000 flags=0x050C extra=0x00C1 sprite=0
id=0x0000 flags=0x060C extra=0x00C1 sprite=0
id=0x0000 flags=0x070C extra=0x00C1 sprite=0
id=0x0000 flags=0x080C extra=0x00C1 sprite=0
id=0x0000 flags=0x090C extra=0x00C1 sprite=0
id=0x0000 flags=0x0A0C extra=0x00C1 sprite=0
id=0x0000 flags=0x0B0C extra=0x00C1 sprite=0
id=0x0000 flags=0x0C0C extra=0x00C1 sprite=0
id=0x0000 flags=0x0D0C extra=0x00C1 sprite=0
id=0x0000 flags=0x0E0C extra=0x00C1 sprite=0
id=0x0000 flags=0x0F0C extra=0x00C1 sprite=0
id=0x0000 flags=0x100C extra=0x00C1 sprite=0
id=0x0000 flags=0x110C extra=0x00C1 sprite=0
id=0x0000 flags=0x120C extra=0x00C1 sprite=0
id=0x0000 flags=0x130C extra=0x00C1 sprite=0
id=0x0000 flags=0x140C extra=0x00C1 sprite=0
id=0x0000 flags=0x150C extra=0x00C1 sprite=0
id=0x0000 flags=0x160C extra=0x00C1 sprite=0
id=0x0000 flags=0x170C extra=0x00C1 sprite=0
id=0x0000 flags=0x180C extra=0x00C1 sprite=0
id=0x0000 flags=0x190C extra=0x00C1 sprite=0
id=0x0000 flags=0x1A0C extra=0x00C1 sprite=0
id=0x0000 flags=0x1B0C extra=0x00C1 sprite=0
id=0x0000 flags=0x1C0C extra=0x00C1 sprite=0
id=0x0030 flags=0x000E extra=0x00E1 sprite=112
id=0x006A flags=0x006E extra=0x006B sprite=111
id=0x006C flags=0x0070 extra=0x006D sprite=113
id=0x010E flags=0x00E1 extra=0x0000 sprite=0
id=0x020E flags=0x00E1 extra=0x0000 sprite=0
id=0x030E flags=0x00C1 extra=0x00A0 sprite=127
id=0x0082 flags=0x0085 extra=0x0080 sprite=131
id=0x0086 flags=0x0081 extra=0x0084 sprite=135
id=0x040E flags=0x00C1 extra=0x0000 sprite=0
id=0x050E flags=0x00C1 extra=0x0000 sprite=0
id=0x060E flags=0x00C1 extra=0x0000 sprite=0
id=0x070E flags=0x00C1 extra=0x0000 sprite=0
id=0x080E flags=0x00C1 extra=0x0000 sprite=0
id=0x090E flags=0x00C1 extra=0x0000 sprite=0
id=0x0A0E flags=0x00C1 extra=0x0000 sprite=0
id=0x0B0E flags=0x00C1 extra=0x0000 sprite=0
id=0x0C0E flags=0x00C1 extra=0x0000 sprite=0
id=0x0D0E flags=0x00C1 extra=0x0000 sprite=0
id=0x0E0E flags=0x00C1 extra=0x0000 sprite=0
id=0x0F0E flags=0x00C1 extra=0x0000 sprite=0
id=0x100E flags=0x00C1 extra=0x0000 sprite=0
id=0x110E flags=0x00C1 extra=0x0000 sprite=0
id=0x120E flags=0x00C1 extra=0x0000 sprite=0
id=0x130E flags=0x00C1 extra=0x0000 sprite=0
id=0x140E flags=0x00C1 extra=0x0000 sprite=0
id=0x150E flags=0x00C1 extra=0x0000 sprite=0
id=0x160E flags=0x00C1 extra=0x0000 sprite=0
id=0x170E flags=0x00C1 extra=0x0000 sprite=0
id=0x180E flags=0x00C1 extra=0x0000 sprite=0
id=0x190E flags=0x00C1 extra=0x0000 sprite=0
id=0x1A0E flags=0x00C1 extra=0x0000 sprite=0
id=0x1B0E flags=0x00C1 extra=0x0000 sprite=0
id=0x1C0E flags=0x00C1 extra=0x0000 sprite=0
id=0x1D0E flags=0x00C1 extra=0x0000 sprite=0
id=0x1E0E flags=0x00E1 extra=0x0000 sprite=0
id=0x1F0E flags=0x00E1 extra=0x0000 sprite=0
id=0x200E flags=0x00E1 extra=0x0000 sprite=0
id=0x210E flags=0x00E1 extra=0x0000 sprite=0
id=0x220E flags=0x00E1 extra=0x0000 sprite=0
id=0x230E flags=0x00E1 extra=0x0000 sprite=0
id=0x240E flags=0x00E1 extra=0x0000 sprite=0
id=0x250E flags=0x00E1 extra=0x0000 sprite=0
id=0x260E flags=0x00E1 extra=0x0000 sprite=0
id=0x270E flags=0x00E1 extra=0x0000 sprite=0
id=0x280E flags=0x00E1 extra=0x0000 sprite=0
id=0x290E flags=0x00E1 extra=0x0000 sprite=0
id=0x2A0E flags=0x00E1 extra=0x0000 sprite=0
id=0x2B0E flags=0x00E1 extra=0x0000 sprite=0
id=0x2C0E flags=0x00E1 extra=0x0000 sprite=0
id=0x2D0E flags=0x00E1 extra=0x0000 sprite=0
id=0x2E0E flags=0x00E1 extra=0x0000 sprite=0
id=0x2F0E flags=0x00E1 extra=0x0000 sprite=0
id=0x300E flags=0x00E1 extra=0x0000 sprite=0
id=0x310E flags=0x00E1 extra=0x0000 sprite=0
id=0x320E flags=0x00E1 extra=0x0000 sprite=0
id=0x330E flags=0x00E1 extra=0x0000 sprite=0
id=0x340E flags=0x00E1 extra=0x0000 sprite=0
id=0x350E flags=0x00E1 extra=0x0000 sprite=0
id=0x360E flags=0x00C1 extra=0x0000 sprite=0
id=0x370E flags=0x00C1 extra=0x0000 sprite=0
id=0x380E flags=0x00C1 extra=0x0000 sprite=0
id=0x390E flags=0x00C1 extra=0x0000 sprite=0
id=0x3A0E flags=0x00C1 extra=0x0000 sprite=0
id=0x3B0E flags=0x00C1 extra=0x0000 sprite=0
id=0x3C0E flags=0x00C1 extra=0x0000 sprite=0
id=0x3D0E flags=0x00C1 extra=0x0000 sprite=0
id=0x3E0E flags=0x00C1 extra=0x0000 sprite=0
id=0x3F0E flags=0x00C1 extra=0x0000 sprite=0
id=0x400E flags=0x00C1 extra=0x0000 sprite=0
id=0x410E flags=0x00C1 extra=0x0000 sprite=0
id=0x420E flags=0x00C1 extra=0x0000 sprite=0
id=0x430E flags=0x00C1 extra=0x0000 sprite=0
id=0x440E flags=0x00C1 extra=0x0000 sprite=0
id=0x450E flags=0x00C1 extra=0x0000 sprite=0
id=0x460E flags=0x00C1 extra=0x0000 sprite=0
id=0x470E flags=0x00C1 extra=0x0000 sprite=0
id=0x480E flags=0x00C1 extra=0x0000 sprite=0
id=0x490E flags=0x00C1 extra=0x0000 sprite=0
id=0x4A0E flags=0x00C1 extra=0x0000 sprite=0
id=0x4B0E flags=0x00C1 extra=0x0000 sprite=0
id=0x4C0E flags=0x00C1 extra=0x0000 sprite=0
id=0x4D0E flags=0x00C1 extra=0x0000 sprite=0
id=0x4E0E flags=0x00C1 extra=0x0000 sprite=0
id=0x4F0E flags=0x00C1 extra=0x0000 sprite=0
id=0x500E flags=0x00C1 extra=0x0000 sprite=0
id=0x510E flags=0x00C1 extra=0x0000 sprite=0
id=0x520E flags=0x00C1 extra=0x0000 sprite=0
id=0x530E flags=0x00C1 extra=0x0000 sprite=0
id=0x540E flags=0x00C1 extra=0x0000 sprite=0
id=0x550E flags=0x00C1 extra=0x0000 sprite=0
id=0x560E flags=0x00C1 extra=0x0000 sprite=0
id=0x570E flags=0x00C1 extra=0x0000 sprite=0
id=0x580E flags=0x00C1 extra=0x0000 sprite=0
id=0x590E flags=0x00C1 extra=0x0000 sprite=0
id=0x5A0E flags=0x00E1 extra=0x0470 sprite=106
id=0x0055 flags=0x006E extra=0x0055 sprite=107
id=0x0055 flags=0x006F extra=0x0055 sprite=108
id=0x0055 flags=0x0070 extra=0x0055 sprite=109
id=0x00C1 flags=0x0470 extra=0x006A sprite=84
id=0x006E flags=0x0054 extra=0x006B sprite=84
id=0x006F flags=0x0054 extra=0x006C sprite=84
id=0x0070 flags=0x0054 extra=0x006D sprite=84
id=0x0071 flags=0x0054 extra=0x5C0E sprite=225
id=0x0470 flags=0x006A extra=0x0056 sprite=110
id=0x0056 flags=0x006B extra=0x0056 sprite=111
id=0x0056 flags=0x006C extra=0x0056 sprite=112
id=0x0056 flags=0x006D extra=0x0056 sprite=113
id=0x006A flags=0x0057 extra=0x006E sprite=87
id=0x006B flags=0x0057 extra=0x006F sprite=87
id=0x006C flags=0x0057 extra=0x0070 sprite=87
id=0x006D flags=0x0057 extra=0x0071 sprite=87
id=0x5E0E flags=0x00E1 extra=0x0470 sprite=106
id=0x004F flags=0x006E extra=0x004F sprite=107
id=0x004F flags=0x006F extra=0x004F sprite=108
id=0x004F flags=0x0070 extra=0x004F sprite=109
id=0x00C1 flags=0x0470 extra=0x006A sprite=78
id=0x006E flags=0x004E extra=0x006B sprite=78
id=0x006F flags=0x004E extra=0x006C sprite=78
id=0x0070 flags=0x004E extra=0x006D sprite=78
id=0x0071 flags=0x004E extra=0x600E sprite=193
id=0x0470 flags=0x006A extra=0x004C sprite=110
id=0x004C flags=0x006B extra=0x004C sprite=111
id=0x004C flags=0x006C extra=0x004C sprite=112
id=0x004C flags=0x006D extra=0x004C sprite=113
id=0x006A flags=0x004D extra=0x006E sprite=77
id=0x006B flags=0x004D extra=0x006F sprite=77
id=0x006C flags=0x004D extra=0x0070 sprite=77
id=0x006D flags=0x004D extra=0x0071 sprite=77
id=0x620E flags=0x00E1 extra=0x0470 sprite=106
id=0x0050 flags=0x006E extra=0x0050 sprite=107
id=0x0050 flags=0x006F extra=0x0050 sprite=108
id=0x0050 flags=0x0070 extra=0x0050 sprite=109
id=0x00E1 flags=0x0470 extra=0x006A sprite=81
id=0x006E flags=0x0051 extra=0x006B sprite=81
id=0x006F flags=0x0051 extra=0x006C sprite=81
id=0x0070 flags=0x0051 extra=0x006D sprite=81
id=0x0071 flags=0x0051 extra=0x640E sprite=193
id=0x0470 flags=0x006A extra=0x0052 sprite=110
id=0x0052 flags=0x006B extra=0x0052 sprite=111
id=0x0052 flags=0x006C extra=0x0052 sprite=112
id=0x0052 flags=0x006D extra=0x0052 sprite=113
id=0x006A flags=0x0053 extra=0x006E sprite=83
id=0x006B flags=0x0053 extra=0x006F sprite=83
id=0x006C flags=0x0053 extra=0x0070 sprite=83
id=0x006D flags=0x0053 extra=0x0071 sprite=83
id=0x000F flags=0x00C1 extra=0x0000 sprite=0
id=0x010F flags=0x00C1 extra=0x0000 sprite=0
id=0x020F flags=0x00C1 extra=0x0000 sprite=0
id=0x030F flags=0x00C1 extra=0x0000 sprite=0
id=0x040F flags=0x00C1 extra=0x0000 sprite=0
id=0x050F flags=0x00C1 extra=0x0000 sprite=0
id=0x060F flags=0x00C1 extra=0x0000 sprite=0
id=0x070F flags=0x00C1 extra=0x0000 sprite=0
id=0x080F flags=0x00C1 extra=0x0000 sprite=0
id=0x090F flags=0x00C1 extra=0x0000 sprite=0
id=0x0A0F flags=0x00C1 extra=0x0000 sprite=0
id=0x0B0F flags=0x00C1 extra=0x0000 sprite=0
id=0x0C0F flags=0x00C1 extra=0x0000 sprite=0
id=0x0D0F flags=0x00C1 extra=0x0000 sprite=0
id=0x0E0F flags=0x00C1 extra=0x0000 sprite=0
id=0x0F0F flags=0x00C1 extra=0x0000 sprite=0
id=0x100F flags=0x00C1 extra=0x0000 sprite=0
id=0x110F flags=0x00C1 extra=0x0000 sprite=0
id=0x120F flags=0x00C1 extra=0x0000 sprite=0
id=0x130F flags=0x00C1 extra=0x0000 sprite=0
